numero_processo;classe;assuntos;municipio;data_ajuizamento;data_ajuizamento_hora;ultima_atualização_hora;formato;codigo;orgao_julgador;ultima_atualizaçao
7,72E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/09/2013;10:25:04;18:24:18;Físico;7,72E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,78E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;12:38:46;18:24:40;Físico;9,78E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,44E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/07/2013;08:34:04;18:25:50;Físico;5,44E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,48E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;10:05:26;18:25:57;Físico;7,48E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,82E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;01/08/2013;08:45:32;18:26:16;Físico;5,82E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,03E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/09/2013;05:35:32;18:26:44;Físico;7,03E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,70E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/09/2013;10:15:16;18:28:53;Físico;7,70E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,41E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;17/09/2013;10:56:19;18:41:05;Físico;7,41E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,50E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;19/09/2013;06:27:11;18:41:31;Físico;7,50E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,73E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;11:12:59;18:42:43;Físico;9,73E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
1,01E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;14:35:46;18:43:55;Físico;1,01E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,43E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;08:46:02;18:46:25;Físico;9,43E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,93E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;06:52:44;18:48:05;Físico;9,93E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,01E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/07/2013;09:51:22;18:45:32;Físico;5,01E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,80E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;01/08/2013;08:30:14;18:45:56;Físico;5,80E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,28E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;09:13:04;18:48:07;Físico;9,28E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,23E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/09/2013;10:39:03;18:48:09;Físico;7,23E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
6,87E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;05/09/2013;09:11:47;18:50:46;Físico;6,87E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
4,91E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;08/07/2013;07:04:24;18:53:43;Físico;4,91E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
4,80E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;04/07/2013;09:31:38;18:53:55;Físico;4,80E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,22E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;06:45:28;18:54:21;Físico;9,22E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,10E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;12/09/2013;08:01:47;18:56:14;Físico;7,10E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,88E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/11/2013;11:42:00;18:55:40;Físico;9,88E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
6,71E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;29/08/2013;10:23:05;18:56:16;Físico;6,71E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,04E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/09/2013;08:37:02;18:57:41;Físico;7,04E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,11E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;12/09/2013;06:11:32;18:58:23;Físico;7,11E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,44E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;07:27:21;19:01:49;Físico;7,44E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,33E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;15:12:57;18:58:51;Físico;9,33E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,70E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;10:58:31;19:02:36;Físico;9,70E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,33E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/07/2013;10:26:56;19:02:57;Físico;5,33E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,12E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;12/09/2013;08:27:13;19:04:29;Físico;7,12E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,19E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/09/2013;08:13:48;19:06:01;Físico;7,19E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,50E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;19/09/2013;07:15:00;19:23:18;Físico;7,50E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
6,90E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;06/09/2013;09:03:49;19:32:53;Físico;6,90E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,53E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;19/09/2013;06:00:33;19:06:51;Físico;7,53E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,95E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;05/08/2013;10:15:14;19:06:54;Físico;5,95E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
6,75E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;30/08/2013;07:32:49;19:13:39;Físico;6,75E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,15E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;12/09/2013;09:36:24;19:16:11;Físico;7,15E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,39E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;07:09:39;19:32:06;Físico;9,39E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
1,02E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/11/2013;08:16:39;19:42:59;Físico;1,02E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
4,82E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;04/07/2013;07:57:23;19:41:25;Físico;4,82E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,30E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;17/09/2013;06:04:31;19:43:54;Físico;7,30E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
6,89E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;06/09/2013;06:35:36;19:43:54;Físico;6,89E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
4,83E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;04/07/2013;10:04:58;19:45:19;Físico;4,83E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,38E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;17/09/2013;09:59:05;19:46:18;Físico;7,38E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,26E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;16/09/2013;09:03:37;19:47:37;Físico;7,26E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
4,97E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/07/2013;08:04:37;19:46:03;Físico;4,97E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,43E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;08:35:33;19:47:40;Físico;9,43E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,38E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;07:22:21;19:47:52;Físico;9,38E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,68E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;29/07/2013;10:16:54;19:49:25;Físico;5,68E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,31E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;10:43:36;19:49:40;Físico;9,31E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,69E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;09:02:06;19:49:40;Físico;9,69E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
1,02E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/11/2013;08:24:18;19:49:41;Físico;1,02E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,51E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;12:52:03;19:50:22;Físico;9,51E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
4,84E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;04/07/2013;10:41:00;19:51:06;Físico;4,84E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,32E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;17/09/2013;06:34:24;19:51:07;Físico;7,32E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,87E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/11/2013;08:13:42;19:52:22;Físico;9,87E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
6,45E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/08/2013;08:18:39;19:53:05;Físico;6,45E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,57E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;15:18:06;19:53:23;Físico;9,57E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
4,95E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;09/07/2013;09:24:25;19:53:44;Físico;4,95E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
1,00E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;12:06:20;19:54:16;Físico;1,00E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
5,11E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;15/07/2013;06:36:59;19:54:59;Físico;5,11E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,46E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;10:13:51;19:56:42;Físico;7,46E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,28E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;16/09/2013;09:16:11;19:56:49;Físico;7,28E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
9,94E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;07:27:49;19:57:11;Físico;9,94E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,50E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;19/09/2013;06:50:35;20:01:09;Físico;7,50E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
1,01E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/11/2013;07:38:40;20:03:34;Físico;1,01E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
7,67E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/09/2013;07:48:25;20:16:29;Físico;7,67E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;10/01/2025 00:00
3,66E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;19/05/2014;06:21:14;17:21:16;Eletrônico;3,66E+16;3ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
7,17E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/09/2013;08:29:36;22:00:21;Eletrônico;7,17E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;28/01/2025 00:00
8,04E+18;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/08/2022;11:39:28;10:12:56;Eletrônico;8,04E+18;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,98E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;10:56:35;17:40:11;Físico;9,98E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,69E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;10:41:52;17:40:11;Físico;9,69E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,61E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;07:06:23;17:40:13;Físico;9,61E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
1,01E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;14:53:16;17:40:18;Físico;1,01E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,48E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;10:51:52;17:40:23;Físico;9,48E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,47E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;10:12:15;17:40:23;Físico;9,47E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
4,80E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;04/07/2013;07:33:26;17:40:24;Físico;4,80E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,63E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;06:51:19;17:40:27;Físico;9,63E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
6,89E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;06/09/2013;06:01:32;17:40:27;Físico;6,89E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,52E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;13:25:12;17:40:28;Físico;9,52E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,25E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;06:41:52;17:40:32;Físico;9,25E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,64E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;07:13:08;17:40:44;Físico;9,64E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
1,00E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;11:52:57;17:40:45;Físico;1,00E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;08/10/2024 00:00
9,85E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/11/2013;08:10:40;04:39:13;Físico;9,85E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
9,97E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;08:48:50;04:47:52;Físico;9,97E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
7,20E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/09/2013;08:22:51;04:47:53;Físico;7,20E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
7,50E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;19/09/2013;07:06:28;04:47:54;Físico;7,50E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
9,49E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;12:24:20;04:47:57;Físico;9,49E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
6,88E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;06/09/2013;05:37:20;04:47:58;Físico;6,88E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
7,12E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;12/09/2013;08:07:38;09:57:49;Físico;7,12E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
5,80E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;01/08/2013;08:35:06;09:58:03;Físico;5,80E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;09/10/2024 00:00
1,01E+17;Cumprimento de sentença;Indenização por Dano Ambiental;Altamira;21/11/2013;14:37:09;23:39:35;Físico;1,01E+17;2ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;14/10/2024 00:00
9,33E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;14:54:46;05:45:48;Físico;9,33E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,77E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;11:48:50;05:50:34;Físico;9,77E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,98E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;09:56:56;05:52:10;Físico;9,98E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,65E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/11/2013;08:07:07;05:52:45;Físico;9,65E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
1,00E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;11:10:47;11:40:42;Físico;1,00E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,48E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;11:19:04;11:40:43;Físico;9,48E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;18/09/2013;10:08:08;11:40:44;Físico;;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,28E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;10:07:47;11:40:44;Físico;9,28E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
1,02E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/11/2013;10:40:46;11:40:45;Físico;1,02E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;12/09/2013;06:18:58;11:40:47;Físico;;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
7,50E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;19/09/2013;06:33:14;11:46:44;Físico;7,50E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,85E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/11/2013;08:42:56;11:46:53;Físico;9,85E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
5,42E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;22/07/2013;07:43:57;11:56:29;Físico;5,42E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,22E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;13/11/2013;07:16:36;12:18:06;Físico;9,22E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,99E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;10:49:35;12:20:36;Físico;9,99E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,40E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;08:03:25;12:20:37;Físico;9,40E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,95E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;07:06:06;12:20:41;Físico;9,95E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
6,91E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;06/09/2013;06:43:21;12:20:50;Físico;6,91E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,42E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;09:35:14;12:20:50;Físico;9,42E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
7,06E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/09/2013;10:18:01;12:53:34;Físico;7,06E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
7,33E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;17/09/2013;06:10:40;12:56:37;Físico;7,33E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
7,04E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/09/2013;09:56:27;12:57:47;Físico;7,04E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
6,84E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;05/09/2013;09:36:06;13:04:29;Físico;6,84E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
7,03E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;10/09/2013;05:53:31;14:15:13;Físico;7,03E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
1,00E+17;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;21/11/2013;11:00:54;15:26:53;Físico;1,00E+17;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
5,92E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;05/08/2013;07:34:27;15:27:08;Físico;5,92E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
6,87E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;05/09/2013;07:05:36;17:22:54;Físico;6,87E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,59E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;15:45:50;17:22:55;Físico;9,59E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,51E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;14/11/2013;13:20:15;17:22:57;Físico;9,51E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
9,87E+16;Procedimento Comum Cível;Indenização por Dano Ambiental;Altamira;20/11/2013;08:05:34;17:23:00;Físico;9,87E+16;1ª VARA CÍVEL E EMPRESARIAL DE ALTAMIRA;15/10/2024 00:00
